id,city,amount,card_type,status,time
99,isfahan,976246.0,visa,success,2025-09-18 19:29:00
18,tabriz,177050.0,discover,fail,2025-09-08 13:13:00
82,mashhad,583952.0,unknown,fail,2025-09-26 21:23:00
52,ahvaz,1883871.0,mastercard,success,2025-09-08 23:59:00
40,tehran,1463119.0,visa,success,2025-09-07 13:10:00
65,tehran,443463.0,visa,success,2025-09-30 09:09:00
42,karaj,1463119.0,visa,success,2025-09-07 05:56:00
95,tehran,12345.0,amex,success,2025-09-03 04:04:00
68,karaj,471227.0,unknown,success,2025-09-01 02:30:00
32,unknown,333333.0,discover,fail,2025-09-04 09:09:00
10,isfahan,850000.0,discover,success,2025-09-25 17:07:00
69,karaj,1000.0,amex,success,2025-09-05 02:37:00
9,shiraz,1463119.0,discover,fail,2025-09-01 15:45:00
69,tabriz,1768588.0,unknown,fail,2025-09-15 18:45:00
61,karaj,976246.0,discover,success,2025-09-05 05:56:00
11,mashhad,200000.0,mastercard,fail,2025-09-13 02:30:00
100,tehran,1782689.0,mastercard,fail,2025-09-08 16:40:00
92,tehran,99999.0,visa,success,2025-09-08 23:59:00
74,karaj,250000.0,discover,success,2025-09-28 04:40:00
8,mashhad,419089.0,unknown,fail,2025-09-01 17:07:00
24,isfahan,177050.0,visa,success,2025-09-03 07:07:00
33,tehran,1158713.0,visa,success,2025-09-02 02:37:00
19,tehran,1387769.0,amex,fail,2025-09-08 14:55:00
2,shiraz,1502601.0,mastercard,success,2025-09-23 03:00:00
100,tehran,914465.0,visa,fail,2025-09-14 07:08:00
17,isfahan,200000.0,mastercard,success,2025-09-14 03:27:00
42,tehran,123456.0,visa,fail,2025-09-04 23:17:00
61,mashhad,200000.0,visa,success,2025-09-30 09:09:00
3,ahvaz,1782689.0,visa,success,2025-09-06 12:34:00
87,tehran,100.5,discover,success,2025-09-11 02:30:00
66,tehran,583952.0,discover,fail,2025-09-14 00:00:00
1,tehran,412308.0,visa,success,2025-09-28 20:20:00
20,karaj,976246.0,amex,fail,2025-09-13 23:59:00
55,tehran,300000.0,visa,success,2025-09-29 23:17:00
21,tehran,343679.0,mastercard,fail,2025-09-19 14:11:00
51,tehran,50200.0,discover,fail,2025-09-27 07:07:00
46,tehran,471227.0,mastercard,fail,2025-09-06 02:37:00
8,mashhad,343679.0,visa,fail,2025-09-02 07:07:00
68,isfahan,1578078.0,visa,fail,2025-09-08 03:27:00
16,isfahan,419089.0,visa,success,2025-09-17 10:05:00
64,tehran,555555.0,amex,success,2025-09-10 14:00:00
1,tehran,1883871.0,mastercard,success,2025-09-16 00:00:00
58,unknown,1578078.0,unknown,fail,2025-09-06 19:51:00
1,tehran,177050.0,visa,success,2025-09-28 12:34:00
89,tabriz,1000.0,visa,fail,2025-09-02 20:33:00
69,mashhad,177050.0,mastercard,fail,2025-09-26 06:06:00
89,isfahan,471227.0,amex,fail,2025-09-28 11:11:00
45,shiraz,1387769.0,mastercard,fail,2025-09-07 10:48:00
74,tehran,1463119.0,unknown,fail,2025-09-08 15:45:00
33,karaj,5000.0,discover,fail,2025-09-24 11:11:00
71,mashhad,774681.0,visa,success,2025-09-23 09:45:00
68,tabriz,1883871.0,visa,fail,2025-09-27 15:45:00
88,isfahan,1782689.0,visa,fail,2025-09-29 19:40:00
53,tabriz,471227.0,mastercard,fail,2025-09-07 00:00:00
97,tehran,850000.0,mastercard,success,2025-09-21 18:00:00
10,tehran,1578078.0,visa,fail,2025-09-09 21:10:00
36,karaj,1768588.0,mastercard,fail,2025-09-21 06:30:00
34,tehran,100.5,discover,success,2025-09-13 11:11:00
16,shiraz,177050.0,discover,fail,2025-09-21 19:19:00
37,tehran,250000.0,discover,success,2025-09-19 15:45:00
41,tehran,1000.0,visa,success,2025-09-25 20:33:00
89,tabriz,1578078.0,visa,success,2025-09-17 20:20:00
84,ahvaz,205000.0,visa,success,2025-09-23 11:11:00
95,tehran,419089.0,discover,success,2025-09-23 23:59:00
84,tehran,1158713.0,visa,fail,2025-09-30 03:27:00
18,tehran,1463119.0,discover,success,2025-09-10 00:00:00
68,karaj,100000.0,mastercard,fail,2025-09-10 10:48:00
48,isfahan,123456.0,visa,fail,2025-09-04 01:01:00
70,tabriz,650000.0,amex,success,2025-09-08 02:54:00
67,tehran,1883871.0,visa,fail,2025-09-22 01:51:00
18,tehran,545116.0,visa,fail,2025-09-20 02:30:00
56,tehran,1768588.0,discover,fail,2025-09-18 14:55:00
23,tabriz,1782689.0,discover,fail,2025-09-14 04:15:00
35,tehran,12345.0,amex,success,2025-09-18 06:30:00
6,tabriz,1883871.0,discover,fail,2025-09-28 04:15:00
26,tehran,1782689.0,mastercard,fail,2025-09-14 15:45:00
85,tabriz,1782689.0,visa,fail,2025-09-20 03:27:00
89,isfahan,1883871.0,mastercard,fail,2025-09-24 20:20:00
15,tehran,100.5,amex,success,2025-09-15 12:12:00
32,tabriz,123456.0,unknown,fail,2025-09-30 02:30:00
12,unknown,1883871.0,visa,success,2025-09-04 09:00:00
5,tehran,450000.0,mastercard,fail,2025-09-13 02:24:00
71,tehran,99999.0,discover,fail,2025-09-23 02:54:00
87,qom,471227.0,mastercard,fail,2025-09-08 01:51:00
27,isfahan,1782689.0,mastercard,fail,2025-09-18 02:30:00
45,qom,650000.0,visa,fail,2025-09-23 09:45:00
35,isfahan,450000.0,mastercard,success,2025-09-14 08:08:00
91,tehran,650000.0,mastercard,fail,2025-09-02 02:30:00
3,shiraz,471227.0,mastercard,fail,2025-09-11 07:07:00
29,isfahan,1158713.0,unknown,fail,2025-09-09 21:23:00
28,tabriz,1578078.0,visa,success,2025-09-15 12:12:00
88,isfahan,452545.0,mastercard,fail,2025-09-25 05:56:00
36,karaj,914465.0,visa,fail,2025-09-17 10:48:00
11,shiraz,123456.0,mastercard,fail,2025-09-29 06:06:00
38,qom,850000.0,visa,fail,2025-09-26 03:27:00
34,isfahan,914282.0,mastercard,success,2025-09-18 01:01:00
67,ahvaz,63489.0,visa,success,2025-09-06 14:30:00
46,karaj,914282.0,visa,success,2025-09-17 19:19:00
87,karaj,250000.0,unknown,fail,2025-09-24 02:54:00
29,karaj,471227.0,mastercard,fail,2025-09-18 03:00:00
60,tehran,555555.0,unknown,success,2025-09-08 04:04:00
54,tehran,1578078.0,mastercard,fail,2025-09-09 08:59:00
94,ahvaz,583952.0,unknown,success,2025-09-06 09:00:00
69,qom,177050.0,mastercard,success,2025-09-05 02:54:00
74,karaj,100.5,visa,success,2025-09-12 08:08:00
9,tehran,555555.0,visa,fail,2025-09-29 10:05:00
77,mashhad,1502601.0,visa,fail,2025-09-11 12:12:00
75,tehran,914465.0,discover,fail,2025-09-01 16:16:00
68,karaj,1782689.0,mastercard,fail,2025-09-11 02:24:00
96,tehran,450000.0,amex,success,2025-09-09 02:24:00
52,tehran,1305967.0,unknown,success,2025-09-27 15:45:00
34,tehran,545116.0,mastercard,fail,2025-09-02 02:24:00
35,qom,250000.0,visa,success,2025-09-12 23:17:00
33,tabriz,1578078.0,discover,success,2025-09-04 21:23:00
72,karaj,1883871.0,visa,fail,2025-09-04 08:08:00
32,tehran,1578078.0,visa,success,2025-09-18 19:51:00
55,tehran,1502601.0,mastercard,fail,2025-09-15 13:13:00
8,isfahan,100.5,visa,fail,2025-09-13 05:23:00
46,karaj,1502601.0,discover,success,2025-09-19 21:21:00
99,tehran,419089.0,visa,success,2025-09-06 08:08:00
8,karaj,5000.0,amex,success,2025-09-16 15:45:00
71,qom,976246.0,visa,fail,2025-09-24 02:37:00
77,mashhad,100.5,amex,success,2025-09-12 23:59:00
54,tehran,976246.0,mastercard,success,2025-09-19 14:02:00
21,karaj,914465.0,visa,fail,2025-09-05 08:08:00
75,tabriz,1387769.0,mastercard,fail,2025-09-26 12:44:00
14,tehran,583952.0,visa,fail,2025-09-23 01:01:00
2,shiraz,1387769.0,discover,success,2025-09-29 18:45:00
99,tehran,1502601.0,mastercard,success,2025-09-01 02:24:00
78,ahvaz,5000.0,mastercard,success,2025-09-25 12:34:00
48,qom,545116.0,visa,success,2025-09-23 20:20:00
92,mashhad,205000.0,mastercard,fail,2025-09-10 14:11:00
8,qom,1472823.0,visa,success,2025-09-15 12:34:00
56,qom,333333.0,mastercard,success,2025-09-23 02:24:00
17,karaj,976246.0,unknown,fail,2025-09-21 12:12:00
12,karaj,412308.0,visa,success,2025-09-11 03:00:00
38,tehran,1883871.0,visa,fail,2025-09-13 14:11:00
18,tehran,50200.0,amex,success,2025-09-05 04:15:00
26,mashhad,200000.0,visa,fail,2025-09-01 21:23:00
37,tehran,1578078.0,discover,success,2025-09-12 12:12:00
70,mashhad,471227.0,visa,fail,2025-09-11 21:23:00
91,tabriz,63489.0,amex,success,2025-09-25 02:37:00
76,ahvaz,900000.0,visa,fail,2025-09-30 09:09:00
41,tabriz,1050805.0,amex,success,2025-09-09 03:27:00
47,mashhad,177050.0,mastercard,success,2025-09-21 21:21:00
14,tehran,850000.0,visa,fail,2025-09-20 20:33:00
1,ahvaz,333333.0,visa,fail,2025-09-19 14:02:00
17,ahvaz,1768588.0,mastercard,fail,2025-09-19 12:12:00
55,tehran,99999.0,amex,fail,2025-09-05 10:05:00
53,isfahan,1883871.0,visa,success,2025-09-17 02:37:00
8,isfahan,583952.0,amex,fail,2025-09-16 11:11:00
80,tabriz,1502601.0,visa,success,2025-09-09 16:40:00
66,tehran,1427657.0,visa,fail,2025-09-03 13:10:00
45,qom,650000.0,mastercard,fail,2025-09-15 07:32:00
18,karaj,583952.0,amex,fail,2025-09-16 10:48:00
100,mashhad,250000.0,visa,success,2025-09-18 09:09:00
45,ahvaz,585954.0,amex,fail,2025-09-14 02:30:00
19,tehran,1782689.0,visa,success,2025-09-03 14:02:00
77,ahvaz,976246.0,mastercard,fail,2025-09-12 22:27:00
68,mashhad,583952.0,discover,success,2025-09-09 02:54:00
50,tehran,333333.0,visa,success,2025-09-07 19:19:00
25,karaj,1050805.0,mastercard,fail,2025-09-09 02:20:00
38,tehran,412308.0,discover,success,2025-09-13 19:51:00
96,tehran,1782689.0,visa,success,2025-09-18 10:05:00
36,tehran,177050.0,visa,fail,2025-09-05 00:00:00
68,tehran,100000.0,visa,fail,2025-09-13 01:51:00
39,tabriz,914282.0,visa,success,2025-09-02 02:30:00
7,tabriz,1472823.0,amex,success,2025-09-09 14:11:00
58,mashhad,1463119.0,discover,fail,2025-09-09 09:09:00
80,mashhad,1883871.0,mastercard,fail,2025-09-06 18:12:00
59,isfahan,343679.0,visa,success,2025-09-11 11:11:00
88,karaj,177050.0,mastercard,success,2025-09-22 21:10:00
36,tehran,585954.0,mastercard,fail,2025-09-01 12:44:00
89,tabriz,443463.0,visa,fail,2025-09-13 12:34:00
19,shiraz,419089.0,discover,success,2025-09-02 19:40:00
7,ahvaz,471227.0,visa,success,2025-09-09 19:51:00
81,mashhad,583952.0,discover,success,2025-09-08 03:00:00
66,tehran,1768588.0,discover,success,2025-09-07 23:59:00
39,karaj,343679.0,mastercard,fail,2025-09-18 07:08:00
18,isfahan,12345.0,discover,success,2025-09-03 11:11:00
1,ahvaz,900000.0,amex,fail,2025-09-28 12:12:00
63,tabriz,12345.0,visa,success,2025-09-06 00:00:00
3,karaj,850000.0,visa,fail,2025-09-12 12:34:00
21,mashhad,250000.0,unknown,fail,2025-09-12 13:10:00
30,mashhad,774681.0,unknown,success,2025-09-21 21:23:00
3,tabriz,1472823.0,visa,success,2025-09-01 14:00:00
30,tabriz,120000.0,discover,success,2025-09-04 18:12:00
88,tabriz,1050805.0,mastercard,success,2025-09-03 10:48:00
72,shiraz,100.5,mastercard,success,2025-09-13 05:23:00
54,tabriz,1387769.0,unknown,success,2025-09-17 01:01:00
68,isfahan,850000.0,mastercard,fail,2025-09-22 02:24:00
50,tehran,1472823.0,discover,fail,2025-09-22 03:27:00
31,karaj,914282.0,unknown,fail,2025-09-10 10:48:00
29,tehran,100000.0,amex,fail,2025-09-21 06:06:00
36,shiraz,1883871.0,amex,fail,2025-09-15 12:44:00
77,isfahan,471227.0,mastercard,fail,2025-09-21 10:48:00
73,shiraz,545116.0,visa,fail,2025-09-10 19:40:00
85,tehran,555555.0,mastercard,success,2025-09-14 11:11:00
90,tehran,100.5,mastercard,success,2025-09-06 21:23:00
94,tehran,1472823.0,discover,fail,2025-09-02 03:00:00
11,tehran,1578078.0,visa,fail,2025-09-22 21:21:00
26,tehran,1305967.0,mastercard,success,2025-09-04 23:17:00
53,qom,120000.0,mastercard,fail,2025-09-14 08:59:00
14,tehran,914282.0,mastercard,fail,2025-09-10 03:27:00
64,shiraz,1158713.0,visa,fail,2025-09-03 18:00:00
80,mashhad,1305967.0,visa,fail,2025-09-25 08:08:00
10,tabriz,123456.0,amex,fail,2025-09-03 04:15:00
31,tehran,5000.0,visa,success,2025-09-15 11:11:00
96,tehran,200000.0,visa,success,2025-09-06 06:30:00
36,tehran,1050805.0,mastercard,success,2025-09-17 04:04:00
10,tehran,100.5,mastercard,fail,2025-09-12 21:23:00
26,isfahan,976246.0,visa,fail,2025-09-22 09:45:00
20,isfahan,100.5,mastercard,fail,2025-09-20 15:45:00
44,karaj,1050805.0,mastercard,success,2025-09-24 18:12:00
62,tabriz,471227.0,discover,fail,2025-09-29 07:08:00
79,ahvaz,443463.0,visa,success,2025-09-25 14:55:00
9,ahvaz,177050.0,visa,fail,2025-09-04 14:02:00
71,tehran,471227.0,visa,success,2025-09-26 16:40:00
91,mashhad,343679.0,mastercard,fail,2025-09-28 04:40:00
24,tehran,419089.0,visa,fail,2025-09-26 15:45:00
12,tabriz,1883871.0,visa,success,2025-09-06 08:08:00
84,mashhad,200000.0,amex,fail,2025-09-20 00:00:00
78,tehran,300000.0,mastercard,fail,2025-09-23 11:11:00
87,mashhad,100.5,mastercard,fail,2025-09-28 07:08:00
32,tehran,412308.0,discover,success,2025-09-17 18:00:00
83,tehran,1578078.0,visa,fail,2025-09-08 02:37:00
35,tehran,343679.0,mastercard,fail,2025-09-28 23:59:00
43,tehran,250000.0,amex,fail,2025-09-26 19:40:00
97,tehran,12345.0,discover,success,2025-09-12 02:30:00
20,tabriz,200000.0,visa,fail,2025-09-22 10:48:00
84,qom,1768588.0,visa,success,2025-09-21 06:30:00
8,tabriz,63489.0,visa,fail,2025-09-10 05:23:00
100,isfahan,100.5,visa,fail,2025-09-27 18:12:00
42,tehran,200000.0,visa,fail,2025-09-15 21:21:00
77,tehran,1578078.0,discover,fail,2025-09-30 14:11:00
70,isfahan,976246.0,mastercard,success,2025-09-09 06:06:00
69,qom,914282.0,amex,fail,2025-09-05 07:08:00
53,karaj,471227.0,visa,success,2025-09-06 14:55:00
45,karaj,333333.0,visa,success,2025-09-07 00:00:00
51,mashhad,177050.0,visa,success,2025-09-21 14:11:00
99,tehran,1000.0,discover,fail,2025-09-25 06:06:00
6,ahvaz,976246.0,mastercard,fail,2025-09-01 01:01:00
79,tabriz,1472823.0,discover,fail,2025-09-26 21:10:00
15,shiraz,1578078.0,discover,success,2025-09-07 20:33:00
39,isfahan,1578078.0,visa,success,2025-09-25 12:12:00
5,tehran,177050.0,visa,success,2025-09-12 19:29:00
91,tehran,1463119.0,discover,success,2025-09-16 06:06:00
16,tehran,1578078.0,unknown,success,2025-09-21 03:27:00
100,mashhad,914282.0,visa,success,2025-09-04 15:45:00
38,shiraz,200000.0,mastercard,fail,2025-09-13 09:45:00
53,tehran,583952.0,visa,success,2025-09-07 18:00:00
88,ahvaz,419089.0,visa,success,2025-09-04 20:33:00
77,tehran,1050805.0,amex,success,2025-09-15 21:10:00
98,mashhad,333333.0,mastercard,success,2025-09-19 11:11:00
94,tabriz,177050.0,mastercard,success,2025-09-09 00:00:00
53,ahvaz,12345.0,mastercard,fail,2025-09-11 10:05:00
99,tehran,976246.0,mastercard,success,2025-09-23 10:48:00
92,tehran,1463119.0,mastercard,success,2025-09-25 17:17:00
15,isfahan,976246.0,visa,fail,2025-09-24 02:20:00
59,mashhad,419089.0,discover,fail,2025-09-08 06:30:00
9,unknown,63489.0,mastercard,success,2025-09-22 19:19:00
26,tehran,5000.0,amex,fail,2025-09-27 02:30:00
3,tehran,205000.0,visa,fail,2025-09-04 03:00:00
47,qom,1000.0,amex,success,2025-09-08 12:44:00
5,tehran,12345.0,mastercard,success,2025-09-03 08:08:00
62,isfahan,1768588.0,discover,fail,2025-09-29 14:00:00
84,isfahan,1782689.0,mastercard,fail,2025-09-29 06:06:00
80,mashhad,583952.0,mastercard,success,2025-09-28 21:10:00
63,mashhad,343679.0,mastercard,fail,2025-09-13 06:30:00
25,tabriz,443463.0,amex,fail,2025-09-15 14:55:00
44,ahvaz,1463119.0,amex,success,2025-09-28 23:59:00
25,ahvaz,333333.0,amex,success,2025-09-23 18:12:00
30,qom,200000.0,visa,success,2025-09-12 09:45:00
14,tehran,333333.0,discover,fail,2025-09-26 14:30:00
28,qom,333333.0,discover,fail,2025-09-08 12:12:00
19,tehran,471227.0,discover,success,2025-09-23 11:11:00
42,tabriz,850000.0,discover,fail,2025-09-05 09:00:00
20,tehran,100.5,unknown,fail,2025-09-24 09:45:00
100,ahvaz,63489.0,visa,fail,2025-09-20 06:06:00
87,shiraz,471227.0,visa,success,2025-09-18 09:09:00
79,tehran,1387769.0,mastercard,fail,2025-09-11 01:01:00
11,tehran,443463.0,mastercard,success,2025-09-15 13:13:00
70,tehran,545116.0,discover,success,2025-09-17 08:08:00
28,tehran,1883871.0,amex,success,2025-09-26 18:12:00
50,tehran,63489.0,amex,success,2025-09-12 19:40:00
96,karaj,1768588.0,amex,fail,2025-09-07 09:00:00
55,tehran,1000.0,discover,success,2025-09-10 18:45:00
10,tabriz,650000.0,visa,fail,2025-09-26 13:13:00
21,isfahan,1463119.0,visa,fail,2025-09-25 06:06:00
58,tehran,914282.0,mastercard,fail,2025-09-10 17:17:00
34,ahvaz,1578078.0,discover,fail,2025-09-27 00:00:00
96,tehran,914282.0,mastercard,fail,2025-09-13 05:56:00
94,karaj,1578078.0,discover,success,2025-09-19 08:08:00
11,isfahan,63489.0,discover,fail,2025-09-13 14:11:00
33,tehran,12345.0,visa,fail,2025-09-21 14:55:00
46,tabriz,976246.0,amex,success,2025-09-08 04:04:00
61,tehran,850000.0,mastercard,fail,2025-09-04 18:12:00
62,isfahan,100.5,amex,fail,2025-09-15 19:19:00
1,tehran,1463119.0,amex,success,2025-09-28 18:12:00
21,tehran,200000.0,amex,fail,2025-09-11 06:06:00
62,karaj,200000.0,mastercard,success,2025-09-11 19:29:00
64,shiraz,914282.0,visa,fail,2025-09-01 14:11:00
88,tehran,1463119.0,visa,fail,2025-09-17 13:13:00
73,tehran,450000.0,mastercard,success,2025-09-15 22:27:00
56,tehran,774681.0,amex,fail,2025-09-20 21:21:00
1,tehran,1578078.0,mastercard,fail,2025-09-06 20:33:00
21,mashhad,419089.0,visa,success,2025-09-24 14:02:00
22,tabriz,343679.0,mastercard,fail,2025-09-22 14:30:00
54,isfahan,1578078.0,visa,success,2025-09-28 14:00:00
4,shiraz,914282.0,mastercard,success,2025-09-25 16:40:00
51,karaj,205000.0,mastercard,fail,2025-09-09 14:55:00
63,tabriz,5000.0,visa,success,2025-09-18 17:17:00
36,tehran,412308.0,discover,fail,2025-09-17 20:33:00
69,tabriz,177050.0,mastercard,success,2025-09-20 02:30:00
92,tehran,583952.0,mastercard,success,2025-09-24 11:11:00
80,tabriz,1578078.0,visa,fail,2025-09-01 16:16:00
90,tehran,914465.0,mastercard,success,2025-09-06 14:02:00
41,qom,100.5,discover,fail,2025-09-27 16:16:00
65,tehran,200000.0,visa,fail,2025-09-02 06:06:00
69,tehran,1578078.0,visa,success,2025-09-15 18:12:00
20,tabriz,1768588.0,amex,success,2025-09-29 11:11:00
48,tabriz,452545.0,mastercard,fail,2025-09-06 12:12:00
80,tehran,100.5,visa,fail,2025-09-30 19:51:00
29,tehran,12345.0,mastercard,success,2025-09-18 13:10:00
98,isfahan,450000.0,amex,success,2025-09-14 02:24:00
16,tehran,914282.0,mastercard,success,2025-09-10 07:08:00
35,qom,650000.0,visa,success,2025-09-14 13:13:00
68,ahvaz,1050805.0,mastercard,success,2025-09-30 02:24:00
51,tehran,1578078.0,visa,fail,2025-09-06 12:44:00
90,isfahan,1387769.0,visa,success,2025-09-29 13:10:00
33,tehran,545116.0,mastercard,success,2025-09-08 10:48:00
24,isfahan,914465.0,visa,success,2025-09-13 17:07:00
25,mashhad,585954.0,discover,fail,2025-09-12 14:02:00
28,qom,900000.0,visa,fail,2025-09-01 07:32:00
7,tabriz,452545.0,discover,success,2025-09-17 04:40:00
36,ahvaz,585954.0,discover,fail,2025-09-13 13:13:00
96,qom,585954.0,mastercard,success,2025-09-18 05:23:00
83,tehran,650000.0,visa,success,2025-09-11 10:48:00
6,tehran,120000.0,mastercard,success,2025-09-12 19:40:00
93,karaj,177050.0,visa,success,2025-09-06 01:51:00
7,ahvaz,555555.0,visa,success,2025-09-09 11:11:00
41,tehran,900000.0,visa,success,2025-09-04 21:23:00
63,qom,1782689.0,visa,success,2025-09-03 04:40:00
99,mashhad,1782689.0,discover,success,2025-09-28 04:15:00
81,tehran,12345.0,mastercard,success,2025-09-24 19:51:00
33,karaj,300000.0,visa,fail,2025-09-26 21:23:00
88,isfahan,333333.0,visa,fail,2025-09-30 07:32:00
73,tabriz,419089.0,visa,fail,2025-09-25 18:00:00
62,tehran,100.5,visa,fail,2025-09-11 09:45:00
66,tabriz,452545.0,mastercard,success,2025-09-05 13:13:00
9,tehran,850000.0,mastercard,success,2025-09-25 14:30:00
67,mashhad,200000.0,amex,success,2025-09-18 09:45:00
16,mashhad,250000.0,mastercard,success,2025-09-19 07:07:00
90,ahvaz,123456.0,amex,fail,2025-09-23 03:27:00
89,mashhad,976246.0,visa,success,2025-09-23 07:08:00
94,mashhad,471227.0,discover,fail,2025-09-06 18:45:00
55,tabriz,123456.0,mastercard,fail,2025-09-22 08:08:00
40,tehran,471227.0,visa,fail,2025-09-18 00:00:00
26,tehran,99999.0,mastercard,success,2025-09-26 21:10:00
38,tehran,850000.0,mastercard,success,2025-09-06 07:32:00
35,mashhad,850000.0,mastercard,success,2025-09-04 14:55:00
88,tehran,12345.0,mastercard,fail,2025-09-12 04:40:00
68,isfahan,177050.0,discover,fail,2025-09-19 02:37:00
59,tehran,177050.0,amex,fail,2025-09-29 10:48:00
14,tehran,12345.0,discover,fail,2025-09-27 19:51:00
71,qom,1463119.0,discover,fail,2025-09-02 07:08:00
72,tehran,1158713.0,amex,fail,2025-09-17 00:00:00
42,shiraz,585954.0,mastercard,success,2025-09-11 11:11:00
51,karaj,914282.0,mastercard,fail,2025-09-11 16:40:00
19,qom,343679.0,mastercard,success,2025-09-21 12:44:00
66,tabriz,1782689.0,discover,fail,2025-09-16 02:30:00
65,tehran,1578078.0,discover,fail,2025-09-02 21:10:00
42,karaj,250000.0,amex,fail,2025-09-23 14:00:00
38,shiraz,419089.0,unknown,success,2025-09-08 21:10:00
13,mashhad,471227.0,visa,success,2025-09-13 19:29:00
44,tehran,200000.0,amex,success,2025-09-10 17:17:00
24,tabriz,100000.0,mastercard,success,2025-09-08 02:54:00
97,karaj,200000.0,visa,success,2025-09-30 12:12:00
30,mashhad,123456.0,mastercard,success,2025-09-04 17:17:00
70,tehran,914465.0,mastercard,success,2025-09-15 12:44:00
38,unknown,585954.0,mastercard,fail,2025-09-30 03:27:00
98,ahvaz,976246.0,mastercard,success,2025-09-01 03:27:00
23,tabriz,1768588.0,visa,fail,2025-09-11 11:11:00
74,tabriz,250000.0,visa,fail,2025-09-07 05:56:00
57,tabriz,419089.0,amex,fail,2025-09-17 07:08:00
36,karaj,1000.0,visa,fail,2025-09-24 02:37:00
57,tehran,50200.0,mastercard,fail,2025-09-18 08:59:00
1,karaj,99999.0,visa,fail,2025-09-22 16:16:00
72,qom,100000.0,visa,fail,2025-09-29 21:23:00
3,tehran,177050.0,visa,success,2025-09-22 14:55:00
14,tehran,1427657.0,visa,fail,2025-09-12 18:12:00
34,tehran,177050.0,visa,fail,2025-09-05 14:02:00
70,tehran,205000.0,visa,fail,2025-09-10 18:12:00
69,tehran,1782689.0,mastercard,success,2025-09-04 07:07:00
51,tabriz,850000.0,mastercard,fail,2025-09-05 14:55:00
29,qom,443463.0,discover,success,2025-09-28 21:10:00
100,mashhad,250000.0,amex,success,2025-09-28 20:20:00
82,tehran,914282.0,amex,success,2025-09-10 21:21:00
48,isfahan,774681.0,discover,success,2025-09-11 06:30:00
95,tehran,120000.0,visa,fail,2025-09-21 08:08:00
79,tehran,1427657.0,visa,fail,2025-09-24 22:27:00
79,qom,452545.0,visa,fail,2025-09-10 19:19:00
16,shiraz,1050805.0,visa,fail,2025-09-28 13:13:00
98,karaj,1427657.0,mastercard,fail,2025-09-02 14:11:00
10,tehran,585954.0,visa,success,2025-09-23 11:11:00
67,tehran,1472823.0,visa,fail,2025-09-16 18:00:00
4,tehran,1782689.0,visa,fail,2025-09-22 03:27:00
75,tehran,1578078.0,unknown,fail,2025-09-05 03:27:00
33,shiraz,443463.0,mastercard,success,2025-09-27 00:00:00
28,karaj,1305967.0,mastercard,success,2025-09-25 00:00:00
80,mashhad,583952.0,discover,success,2025-09-03 19:40:00
9,karaj,419089.0,mastercard,success,2025-09-12 23:17:00
75,mashhad,12345.0,amex,fail,2025-09-13 07:07:00
6,tehran,850000.0,visa,success,2025-09-13 07:08:00
92,tabriz,1387769.0,visa,fail,2025-09-04 18:00:00
22,mashhad,1050805.0,visa,success,2025-09-22 14:00:00
48,tehran,450000.0,mastercard,fail,2025-09-24 22:27:00
81,tabriz,914282.0,visa,fail,2025-09-02 23:17:00
56,tehran,471227.0,visa,success,2025-09-19 21:23:00
74,isfahan,914465.0,visa,success,2025-09-07 10:05:00
18,ahvaz,100.5,visa,fail,2025-09-17 08:08:00
13,tehran,450000.0,amex,fail,2025-09-20 02:20:00
27,shiraz,333333.0,mastercard,success,2025-09-20 00:00:00
62,tehran,1502601.0,amex,success,2025-09-21 14:11:00
74,tabriz,100.5,amex,fail,2025-09-30 17:07:00
45,tehran,471227.0,visa,fail,2025-09-03 22:27:00
3,tehran,1427657.0,visa,success,2025-09-17 01:01:00
27,tabriz,177050.0,visa,success,2025-09-27 19:29:00
55,tabriz,1000.0,visa,fail,2025-09-26 07:08:00
67,tehran,1578078.0,visa,fail,2025-09-14 13:13:00
33,shiraz,452545.0,mastercard,fail,2025-09-17 18:45:00
2,unknown,914465.0,mastercard,fail,2025-09-18 05:56:00
75,tehran,100.5,discover,fail,2025-09-13 21:21:00
46,tabriz,914465.0,mastercard,fail,2025-09-20 09:45:00
74,ahvaz,100.5,discover,fail,2025-09-29 08:08:00
33,tehran,1578078.0,discover,success,2025-09-20 02:37:00
58,tehran,914465.0,visa,success,2025-09-21 02:37:00
7,tehran,914465.0,visa,fail,2025-09-27 13:10:00
15,ahvaz,443463.0,discover,fail,2025-09-18 08:08:00
26,tabriz,850000.0,discover,fail,2025-09-04 21:23:00
11,tehran,976246.0,visa,success,2025-09-01 05:23:00
38,mashhad,177050.0,discover,fail,2025-09-18 22:27:00
27,tehran,177050.0,mastercard,fail,2025-09-01 16:40:00
74,tehran,12345.0,discover,fail,2025-09-13 23:59:00
21,ahvaz,900000.0,visa,fail,2025-09-20 04:40:00
30,tehran,976246.0,discover,fail,2025-09-23 16:16:00
95,tabriz,1883871.0,mastercard,success,2025-09-10 16:40:00
89,karaj,50200.0,visa,fail,2025-09-11 18:45:00
55,tehran,914282.0,discover,fail,2025-09-05 19:19:00
15,tehran,250000.0,amex,fail,2025-09-26 19:29:00
36,tabriz,1463119.0,discover,fail,2025-09-01 05:23:00
6,karaj,914465.0,amex,fail,2025-09-17 02:30:00
42,tehran,50200.0,mastercard,fail,2025-09-22 07:32:00
