,color-count,Product_Title,selling_proposition,Final_Amount,discount,rank-title,rank-sub,Org_Amount
844,4.0,Men Building & Slogan Graphic Tee,2700.0,589.95,37.0,Unranked(New),Simple Menswear,936.4285714285716
845,7.0,Men's Color Block Letter Print T-Shirt,2400.0,565.25,37.0,Unranked(New),Simple Menswear,897.2222222222222
846,7.0,"Men's Anti-Lost Drawstring Waist Sports Shorts With Zippered Pocket, 3/4 Length",600.0,591.85,20.0,Unranked(New),Simple Menswear,739.8125
847,0.0,Men's Round Neck Casual Commute T-Shirt,2600.0,825.55,6.0,Unranked(New),Simple Menswear,878.2446808510638
848,7.0,Manfinity EMRG Loose-Fitting Cross Pattern Print Drawstring Waist Shorts For Men,2000.0,660.25,33.0,Unranked(New),Simple Menswear,985.4477611940298
849,12.0,Manfinity Homme Men's Solid Color Short Sleeve Shirt,600.0,1262.55,6.0,Unranked(New),Simple Menswear,1343.1382978723404
850,6.0,Manfinity Chillmode Men Letter Tropical Print Tee & Drawstring Waist Shorts,0.0,1434.5,18.0,#5 Best Seller,in Green Men T-Shirt Co-ords,1749.3902439024391
851,4.0,Manfinity Homme Men's Short Sleeve T-Shirt With Slogan Print,1100.0,787.55,12.0,Unranked(New),Simple Menswear,894.9431818181819
852,15.0,Manfinity Homme Men Bird Print Colorblock Tee,0.0,749.55,12.0,#8 Best Seller,in Animal Men Clothing,851.7613636363636
853,10.0,Manfinity Loose Fit Men's Cargo Shorts With Flap Pocket And Drawstring Waist,3100.0,1110.55,13.0,Unranked(New),Simple Menswear,1276.4942528735633
854,10.0,Manfinity Basics Men's 3pcs Round Neck Sleeveless Tank Tops,4500.0,1334.75,12.0,Unranked(New),Simple Menswear,1516.7613636363637
855,11.0,Manfinity Homme Men T-Shirts Fit V Neck Short Sleeve Henley Colorblock Casual Summer Polyester,1800.0,882.55,12.0,Unranked(New),Simple Menswear,1002.8977272727273
856,7.0,Men's Summer Earphone Printed Round Neck Short Sleeve Casual T-Shirt,200.0,711.5500000000001,12.0,Unranked(New),Simple Menswear,808.5795454545455
857,9.0,"Manfinity RSRT Men Tropical Plant Print Round Neck Short Sleeve T-Shirt And Shorts Set, Suitable For Summer",0.0,1344.25,17.0,#4 Best Seller,in Graphic Men Co-ords,1619.578313253012
858,16.0,Manfinity Homme Men's Solid Color Textured Short Sleeve T-Shirt For Summer,300.0,341.05,63.0,Unranked(New),Simple Menswear,921.7567567567568
859,7.0,Men's Anti-Lost Zippered Pocket Drawstring Waistband 3/4 Sports Shorts With Unique Features,600.0,607.05,6.0,Unranked(New),Simple Menswear,645.7978723404254
860,11.0,Manfinity Homme Men's Embroidered Short Sleeve T-Shirt For Summer,300.0,622.25,36.0,Unranked(New),Simple Menswear,972.265625
861,8.0,Manfinity RSRT Men's Floral Print Short Sleeve Shirt And Shorts Two Piece Set (random Cutting),0.0,1756.55,7.0,#7 Best Seller,in Tropical Men Shirt Co-ords,1888.763440860215
862,9.0,Manfinity Homme Men Striped Print Shirt,500.0,1063.05,7.0,Unranked(New),Simple Menswear,1143.0645161290322
863,7.0,Men's Summer Short Sleeve Casual T-Shirt With Headphone Print,0.0,508.24999999999994,37.0,#5 Best Seller,in Yellow Men T-Shirts,806.7460317460316
864,10.0,Manfinity Homme Loose Fit Men's Cargo Shorts With Flap Pocket And Drawstring Waist,1500.0,1110.55,13.0,Unranked(New),Simple Menswear,1276.4942528735633
865,4.0,Men's Casual Short Sleeve T-Shirt With Printed Text,900.0,835.05,7.0,Unranked(New),Simple Menswear,897.9032258064516
866,11.0,Manfinity Homme Loose Fit Men's Cargo Pants With Flap Pockets And Drawstring Waist,1000.0,1405.05,7.0,Unranked(New),Simple Menswear,1510.8064516129032
867,0.0,Manfinity Homme Men Plaid Print Shirt & Shorts Without Tee,2500.0,1557.05,7.0,Unranked(New),Simple Menswear,1674.247311827957
868,7.0,Manfinity Men Cartoon & Slogan Graphic Tee,400.0,637.45,21.0,Unranked(New),Simple Menswear,806.8987341772153
869,6.0,Manfinity Homme Men'S Color-Blocked Embroidery Detail Crew Neck Short Sleeve T-Shirt,0.0,958.55,13.0,#3 Best Seller,in Polyester Men Tops,1101.7816091954023
870,10.0,Manfinity EMRG Men's Fashion Printed Short Sleeve Slim Fit T-Shirt,1600.0,726.75,15.0,Unranked(New),Simple Menswear,855.0
871,0.0,ROMWE Street Life Men Car & Letter Graphic Tee,5200.0,996.5500000000001,13.0,Unranked(New),Simple Menswear,1145.4597701149426
872,5.0,Manfinity Homme Men Cotton Solid Skinny Jeans Slim Fit Long Washed Dark Wash Jean Cargo Plain Black Party Casual Friends,3700.0,1870.5500000000002,13.0,Unranked(New),Simple Menswear,2150.0574712643684
873,9.0,Manfinity Loose Fit Men Summer Cargo Shorts With Flap Pocket & Side Pockets,600.0,1281.55,14.0,Unranked(New),Simple Menswear,1490.1744186046512
874,9.0,Manfinity Mode Men Solid Color Simple Daily Outfit With Spring Summer Shorts,300.0,1142.85,25.0,Unranked(New),Simple Menswear,1523.7999999999997
875,10.0,Manfinity EMRG Men Fashionable Loose Fit Printed Casual T-Shirt For All Occasions,500.0,749.55,12.0,Unranked(New),Simple Menswear,851.7613636363636
876,6.0,Manfinity Homme Men Striped Print Colorblock Polo Shirt,1100.0,561.45,53.0,Unranked(New),Simple Menswear,1194.5744680851064
877,9.0,Manfinity Homme Men Fashion Plaid Solid Color Short Sleeve Polo Shirt,0.0,1240.7,14.0,#8 Best Seller,in All Over Print Men Polo Shirts,1442.6744186046512
878,0.0,"Manfinity Homme Men's Colorblock Round Neck Short Sleeve Casual T-Shirt And Drawstring Waist Shorts Set, Summer",100.0,1471.55,12.0,Unranked(New),Simple Menswear,1672.215909090909
879,9.0,Manfinity Homme Men's Summer Color Block Short Sleeve Casual Polo Shirt,0.0,490.2,56.0,#10 Best Seller,in Pocket Men Polo Shirts,1114.090909090909
880,11.0,Manfinity Sporsity Men Letter Graphic Drawstring Waist Shorts,0.0,863.55,12.0,#8 Best Seller,in White Men Shorts,981.3068181818181
881,9.0,Manfinity Homme Men's Contrast Color Trim Polo Shirt,0.0,495.9,56.0,#1 Best Seller,in Pocket Men Polo Shirts,1127.0454545454545
882,9.0,Manfinity Basics Men's Simple Summer Basic Solid Woven Shorts,1000.0,996.5500000000001,13.0,Unranked(New),Simple Menswear,1145.4597701149426
883,9.0,Manfinity RSRT Men's Summer Palm Tree Letter Print Short Sleeve Casual T-Shirt And Drawstring Waist Shorts Set,100.0,1386.05,13.0,Unranked(New),Simple Menswear,1593.16091954023
884,15.0,Manfinity EMRG Men Letter Graphic Contrast Trim Tee,0.0,759.0500000000001,13.0,#3 Best Seller,in Slogan Men Clothing,872.471264367816
885,6.0,Manfinity Homme Men Solid Button Up Shirt,1100.0,1424.05,7.0,Unranked(New),Simple Menswear,1531.236559139785
886,8.0,Manfinity Homme Men Solid Shirt & Drawstring Waist Shorts,0.0,1576.05,7.0,#4 Best Sellers,in Men Shirt Co-ords,1694.6774193548388
887,4.0,Men's Textured Button-down Shirt,1200.0,1319.55,7.0,Unranked(New),Simple Menswear,1418.8709677419354
888,11.0,Manfinity Homme Men's Summer Pocket Round Neck Short Sleeve Casual T-Shirt,700.0,622.25,36.0,Unranked(New),Simple Menswear,972.265625
889,9.0,Manfinity Homme Men Contrast Trim Polo Shirt,1500.0,977.55,13.0,Unranked(New),Simple Menswear,1123.6206896551723
890,12.0,Manfinity Men Horse Print Striped Trim Polo Shirt,0.0,1034.55,14.0,#4 Best Seller,in Animal Men Polo Shirts,1202.9651162790697
891,4.0,Men Tape & Slogan Graphic Tee,800.0,403.75,53.0,Unranked(New),Simple Menswear,859.0425531914893
892,10.0,Manfinity Hypemode Men's Loose Fit Drawstring Waist Shorts With Slant Pockets,0.0,778.05,13.0,#1 Best Seller,in Red Men Shorts,894.3103448275862
893,6.0,Manfinity Homme Men Striped Tape Drawstring Waist Shorts,1100.0,958.55,14.0,Unranked(New),Simple Menswear,1114.593023255814
894,7.0,Manfinity Homme Baggy Men's Drawstring Waist Cargo Shorts With Flap Pockets,0.0,1110.55,13.0,#9 Best Sellers,in Baggy Shorts,1276.4942528735633
895,9.0,Manfinity Homme Loose-Fit Men's Solid Color Waffle Knit T-Shirt,800.0,844.5500000000001,12.0,Unranked(New),Simple Menswear,959.7159090909091
896,6.0,Men's Summer New Pure Color Casual Sports Drawstring Waist Shorts,0.0,784.6999999999999,11.0,#10 Best Sellers,in Men Jogger Shorts,881.685393258427
897,11.0,Manfinity Homme Men Striped Trim Polo Shirt,300.0,635.5500000000001,44.0,Unranked(New),Simple Menswear,1134.9107142857144
898,7.0,Manfinity RSRT Men Drawstring Waist Paisley Print Shorts,2000.0,844.5500000000001,13.0,Unranked(New),Simple Menswear,970.7471264367816
899,9.0,Manfinity Homme Men's Spring/Summer Solid Textured Short Sleeve Polo Shirt,0.0,1190.35,18.0,#5 Best Seller,in Black Men Polo Shirts,1451.6463414634145
900,15.0,Manfinity Homme Men Solid Button Up Shirt,2200.0,1162.8,9.0,Unranked(New),Simple Menswear,1277.8021978021977
901,0.0,Manfinity Hypemode Men'S Star Pattern Drawstring Shorts,800.0,467.4,62.0,Unranked(New),Simple Menswear,1230.0
902,10.0,Manfinity Homme Men Color Block Striped Trim Tee,3400.0,451.25,53.0,Unranked(New),Simple Menswear,960.1063829787234
903,15.0,Manfinity Hypemode Men's Textured Short Sleeve Shirt,1100.0,1234.05,6.0,Unranked(New),Simple Menswear,1312.8191489361702
904,6.0,Manfinity Homme Men Solid Button Up Shirt,0.0,1072.55,7.0,#8 Best Seller,in Orange Men Tops,1153.279569892473
905,12.0,ROMWE Prep Men Letter Graphic Shorts,2700.0,973.75,17.0,Unranked(New),Simple Menswear,1173.1927710843374
906,12.0,Manfinity Homme Men Stylish Red And White Polo Shirt In Summer,0.0,622.25,53.0,#9 Best Seller,in Red Men Polo Shirts,1323.936170212766
907,12.0,Manfinity Sporsity Men's Color Block Panel Short Sleeve Polo Shirt,5900.0,1148.55,12.0,Unranked(New),Simple Menswear,1305.1704545454545
908,7.0,Manfinity Homme Men Simple Solid Color Daily Shorts,1600.0,1006.05,13.0,Unranked(New),Simple Menswear,1156.3793103448277
909,10.0,Manfinity Homme Men Solid Ribbed Knit Polo Shirt,2400.0,1091.55,14.0,Unranked(New),Simple Menswear,1269.2441860465117
910,5.0,Manfinity Homme Men's Solid Color Drawstring Waist Fashionable Casual Shorts,100.0,844.5500000000001,14.0,Unranked(New),Simple Menswear,982.0348837209302
911,8.0,Manfinity Mode Men's Striped Patchwork Polo Shirt With Letter Embroidery,1200.0,1034.55,13.0,Unranked(New),Simple Menswear,1189.1379310344828
912,6.0,Manfinity Homme Men's Summer Gradient Color Print Round Neck Short Sleeved Casual T-Shirt And Drawstring Waist Shorts Set,400.0,1208.4,26.0,Unranked(New),Simple Menswear,1632.9729729729731
913,0.0,Manfinity Basics Loose Men's 3pcs Drawstring Waist Athletic Shorts,5200.0,1978.85,20.0,Unranked(New),Simple Menswear,2473.5625
914,15.0,Manfinity Men Lion Print Tee,800.0,712.5,21.0,Unranked(New),Simple Menswear,901.8987341772151
915,8.0,Manfinity Homme Men Summer Leisure Solid Texture Short Sleeve T-Shirt And Shorts Set,800.0,2108.05,13.0,Unranked(New),Simple Menswear,2423.0459770114944
916,10.0,Manfinity Hypemode Men's Solid Color Rib-Knit Polo Shirt,2100.0,1136.2,18.0,Unranked(New),Simple Menswear,1385.6097560975609
917,9.0,Manfinity Loose Fit Men's Cargo Shorts With Flap Pockets On The Side,6900.0,1253.05,14.0,Unranked(New),Simple Menswear,1457.0348837209303
918,19.0,Manfinity Homme Men Solid Button Up Shirt & Drawstring Waist Shorts,0.0,1661.55,6.0,#3 Best Sellers,in Men Shirt Co-ords,1767.6063829787233
919,14.0,Men Solid Drop Shoulder Tee,2800.0,892.0500000000001,7.0,Unranked(New),Simple Menswear,959.1935483870968
920,0.0,Manfinity Homme Men Solid Shirt & Shorts,1500.0,1823.0500000000002,6.0,Unranked(New),Simple Menswear,1939.4148936170216
921,10.0,ROMWE Street Life Men's Clover Print Pocket Shorts,0.0,608.0,39.0,#10 Best Seller,in Green Men Bottoms,996.7213114754098
922,5.0,Men's Summer American Flag Printed Round Neck Casual Tank Top,0.0,629.85,20.0,#10 Best Seller,in Letter Men Tank Tops,787.3125
923,9.0,Manfinity Swimmode Men Solid Drawstring Waist Swim Trunks,0.0,991.8,11.0,#6 Best Seller,in Casual Men Swimwear,1114.3820224719102
924,11.0,Men's Color Block Short Sleeve Polo Shirt,2800.0,949.0500000000001,15.0,Unranked(New),Simple Menswear,1116.5294117647059
925,9.0,Manfinity Homme Men Drawstring Waist Slant Pocket Shorts,2300.0,1129.55,14.0,Unranked(New),Simple Menswear,1313.4302325581396
926,13.0,Manfinity Mode Men's Fashionable Casual Printed Patchwork Long Sleeve Orange Shirt,0.0,1234.05,7.0,#2 Best Seller,in Pocket Men Shirts,1326.9354838709678
927,13.0,Manfinity RSRT Men Tropical Print Tee,1000.0,759.0500000000001,11.0,Unranked(New),Simple Menswear,852.8651685393259
928,12.0,Manfinity RSRT Men's Palm Tree Print Short Sleeve Slim Fit T-Shirt,800.0,749.55,12.0,Unranked(New),Simple Menswear,851.7613636363636
929,9.0,Manfinity Loose Fit Men Summer Cargo Shorts With Flap Pocket & Side Pockets,600.0,1281.55,14.0,Unranked(New),Simple Menswear,1490.1744186046512
930,9.0,Manfinity Mode Men Solid Color Simple Daily Outfit With Spring Summer Shorts,300.0,1142.85,25.0,Unranked(New),Simple Menswear,1523.7999999999997
931,10.0,Manfinity EMRG Men Fashionable Loose Fit Printed Casual T-Shirt For All Occasions,500.0,749.55,12.0,Unranked(New),Simple Menswear,851.7613636363636
932,6.0,Manfinity Homme Men Striped Print Colorblock Polo Shirt,1100.0,561.45,53.0,Unranked(New),Simple Menswear,1194.5744680851064
933,9.0,Manfinity Homme Men Fashion Plaid Solid Color Short Sleeve Polo Shirt,0.0,1240.7,14.0,#8 Best Seller,in All Over Print Men Polo Shirts,1442.6744186046512
934,0.0,"Manfinity Homme Men's Colorblock Round Neck Short Sleeve Casual T-Shirt And Drawstring Waist Shorts Set, Summer",100.0,1471.55,12.0,Unranked(New),Simple Menswear,1672.215909090909
935,9.0,Manfinity Homme Men's Summer Color Block Short Sleeve Casual Polo Shirt,0.0,490.2,56.0,#10 Best Seller,in Pocket Men Polo Shirts,1114.090909090909
936,11.0,Manfinity Sporsity Men Letter Graphic Drawstring Waist Shorts,0.0,863.55,12.0,#8 Best Seller,in White Men Shorts,981.3068181818181
937,9.0,Manfinity Homme Men's Contrast Color Trim Polo Shirt,0.0,495.9,56.0,#1 Best Seller,in Pocket Men Polo Shirts,1127.0454545454545
938,9.0,Manfinity Basics Men's Simple Summer Basic Solid Woven Shorts,1000.0,996.5500000000001,13.0,Unranked(New),Simple Menswear,1145.4597701149426
939,10.0,Manfinity Hypemode Men's Loose Fit Drawstring Waist Shorts With Slant Pockets,3500.0,778.05,13.0,Unranked(New),Simple Menswear,894.3103448275862
940,8.0,Manfinity Mode Men's Striped Patchwork Polo Shirt With Letter Embroidery,1200.0,1034.55,13.0,Unranked(New),Simple Menswear,1189.1379310344828
941,6.0,Manfinity Homme Men's Summer Gradient Color Print Round Neck Short Sleeved Casual T-Shirt And Drawstring Waist Shorts Set,400.0,1208.4,26.0,Unranked(New),Simple Menswear,1632.9729729729731
942,0.0,Manfinity Basics Loose Men's 3pcs Drawstring Waist Athletic Shorts,5200.0,1978.85,20.0,Unranked(New),Simple Menswear,2473.5625
943,15.0,Manfinity Men Lion Print Tee,800.0,712.5,21.0,Unranked(New),Simple Menswear,901.8987341772151
944,8.0,Manfinity Homme Men Summer Leisure Solid Texture Short Sleeve T-Shirt And Shorts Set,0.0,2108.05,13.0,#5 Best Seller,in Patched Men T-Shirt Co-ords,2423.0459770114944
945,14.0,Men Solid Drop Shoulder Tee,2800.0,892.0500000000001,7.0,Unranked(New),Simple Menswear,959.1935483870968
946,0.0,Manfinity Homme Men Solid Shirt & Shorts,1500.0,1823.0500000000002,6.0,Unranked(New),Simple Menswear,1939.4148936170216
947,11.0,Men's Color Block Short Sleeve Polo Shirt,2800.0,949.0500000000001,15.0,Unranked(New),Simple Menswear,1116.5294117647059
948,9.0,Manfinity Homme Men Drawstring Waist Slant Pocket Shorts,2300.0,1129.55,14.0,Unranked(New),Simple Menswear,1313.4302325581396
949,13.0,Manfinity RSRT Men Tropical Print Tee,1000.0,759.0500000000001,11.0,Unranked(New),Simple Menswear,852.8651685393259
950,12.0,Manfinity RSRT Men's Palm Tree Print Short Sleeve Slim Fit T-Shirt,800.0,749.55,12.0,Unranked(New),Simple Menswear,851.7613636363636
951,7.0,SHEIN Manfinity Homme Men's Solid Color Notched V-Neck Short Sleeve Henley Shirt With Texture For Summer,600.0,715.35,25.0,Unranked(New),Simple Menswear,953.8
952,9.0,Manfinity Homme Men's Loose-Fit Shorts With Slant Pockets,800.0,1082.05,14.0,Unranked(New),Simple Menswear,1258.1976744186047
953,0.0,Men's Plain And Simple Daily Polo Set,0.0,1479.15,11.0,#3 Best Seller,in Mesh Fabric Men Clothing,1661.9662921348315
954,10.0,Manfinity LEGND Men Flap Pocket Drawstring Waist Cargo Shorts Plain Black Boyfriend Gift,400.0,1177.05,13.0,Unranked(New),Simple Menswear,1352.9310344827586
955,4.0,Manfinity Basics Men 4pcs Round Neck Solid Tee,1100.0,2312.3,15.0,Unranked(New),Simple Menswear,2720.3529411764707
956,6.0,Men's Slogan And Drop Sleeve T-Shirt,300.0,346.75,58.0,Unranked(New),Simple Menswear,825.5952380952381
957,11.0,Manfinity Homme Men's Solid Color Short Sleeve Polo Shirt,0.0,968.05,13.0,#2 Best Seller,in Orange Men Tops,1112.7011494252874
958,4.0,Manfinity Homme Men Anchor Printed Casual Shorts With Pockets For Summer,100.0,1101.05,14.0,Unranked(New),Simple Menswear,1280.2906976744187
959,5.0,Manfinity Homme Men Summer Casual Solid Color Crewneck Short-Sleeved T-Shirt And Drawstring Waist Shorts Set,100.0,1661.55,13.0,Unranked(New),Simple Menswear,1909.8275862068965
960,0.0,TEENAGE MUTANT NINJA TURTLES X SHEIN Men's Loose Fit Tie-Dye Knitted Short Sleeve T-Shirt With Cartoon And Letter Print,600.0,930.05,13.0,Unranked(New),Simple Menswear,1069.0229885057472
961,10.0,Men's Collar Button Down Short Sleeve Shirt For Summer Beach,4100.0,920.55,7.0,Unranked(New),Simple Menswear,989.8387096774194
962,10.0,Manfinity Hypemode Men Solid Button Up Shirt & Drawstring Waist Pants Without Tee,1500.0,2108.05,6.0,Unranked(New),Simple Menswear,2242.6063829787236
963,0.0,Manfinity RSRT Colorblock Lapel Collar Short Sleeve Shirt With Contrast Trim And Front Button Closure,300.0,873.9999999999999,17.0,Unranked(New),Simple Menswear,1053.0120481927709
964,8.0,Manfinity Hypemode Men Letter Patched Flap Pocket Cargo Pants,400.0,1208.4,26.0,Unranked(New),Simple Menswear,1632.9729729729731
965,10.0,Manfinity Basics Men Solid Waffle Knit Polo Shirt,2000.0,902.5,16.0,Unranked(New),Simple Menswear,1074.404761904762
966,16.0,Men Drawstring Waist Slant Pocket Shorts,0.0,793.25,16.0,#10 Best Seller,in Loose Men Bottoms,944.3452380952381
967,10.0,Manfinity LEGND Men's Short Sleeve Ripped Denim Shirt,0.0,2093.7999999999997,9.0,#8 Best Seller,In Ripped Men Clothing,2300.8791208791204
968,0.0,Manfinity Sporsity Men's Letter Print T-shirt And Drawstring Waist Shorts 2pcs/set,3800.0,1699.55,13.0,Unranked(New),Simple Menswear,1953.5057471264367
969,4.0,Men Summer Letter And Waves Print Round Neck Short Sleeve Casual T-Shirt,200.0,835.05,7.0,Unranked(New),Simple Menswear,897.9032258064516
970,0.0,Manfinity RSRT Men Color Block Plant Printed Short Sleeve Shirt For Summer,0.0,987.0500000000001,7.0,#9 Best Seller,in Orange Men Tops,1061.3440860215053
971,0.0,Manfinity Homme Men Solid Button Up Shirt & Drawstring Waist Shorts,0.0,2084.3,11.0,#5 Best Seller,in Red Men Co-ords,2341.910112359551
972,7.0,TOM & JERRY X SHEIN Manfinity Hypemode Men Cartoon And Letter Graphic Tee,800.0,1053.55,13.0,Unranked(New),Simple Menswear,1210.9770114942528
973,4.0,Manfinity EMRG Men's Summer Cross Printed Round Neck Short Sleeve Casual T-Shirt And Drawstring Waist Shorts Set,200.0,1042.15,37.0,Unranked(New),Simple Menswear,1654.2063492063494
974,0.0,Men Cartoon & Letter Graphic Drawstring Waist Shorts,0.0,873.9999999999999,14.0,#9 Best Seller,in Animal Men Bottoms,1016.2790697674417
975,0.0,"Men's Summer Solid Color Drawstring Waist Pocket Casual Shorts, Trendy",300.0,1870.5500000000002,7.0,Unranked(New),Simple Menswear,2011.3440860215057
976,0.0,Manfinity Homme Men's Letter Print Knit Short Sleeve T-Shirt And Shorts 2pcs/Set,100.0,1490.55,13.0,Unranked(New),Simple Menswear,1713.2758620689656
977,9.0,Manfinity Homme Men Solid Ribbed Knit Tee,300.0,593.75,31.0,Unranked(New),Simple Menswear,860.5072463768116
978,0.0,"Manfinity RSRT Men's Tropical Plant Print Short Sleeve Casual Shirt, Summer Vacation",100.0,1053.55,7.0,Unranked(New),Simple Menswear,1132.8494623655913
979,5.0,Manfinity EMRG Men's Loose Fit Denim Bermuda Shorts With Flap Pockets And Side Detail,0.0,2089.0499999999997,7.0,#10 Best Seller,in Loose Men Denim Shorts,2246.290322580645
980,0.0,Manfinity Sporsity Men's Drawstring Waist Letter Printed Casual Shorts,40.0,1091.55,14.0,Unranked(New),Simple Menswear,1269.2441860465117
981,4.0,"ROMWE Street Life Men's Number 23 Icon Printed Short Sleeve Athletic T-Shirt, Street Style Vintage",0.0,1063.05,13.0,#1 Best Seller,In Polyester Men Clothing,1221.896551724138
982,12.0,Manfinity EMRG Men Cotton Flap Pocket Cargo Loose Jeans Straight Leg Long Washed Jean Plain Maroon Going Out Y2K Friends,0.0,2535.55,13.0,#7 Best Seller,in Loose Men Jeans,2914.4252873563223
983,5.0,ROMWE Street Life Men's Palm Tree Letter Printed Drawstring Waist Casual Shorts,100.0,1044.05,13.0,Unranked(New),Simple Menswear,1200.057471264368
984,12.0,Men's Striped Short Sleeve Polo Shirt,0.0,987.0500000000001,13.0,#6 Best Seller,in Animal Men Tops,1134.5402298850574
985,0.0,Manfinity Homme Men Slogan Graphic Tee,400.0,555.75,36.0,Unranked(New),Simple Menswear,868.359375
986,0.0,Summer New Men Shorts Trendy Coconut Tree & Letter Pattern Printed Jogging Running Casual Sports Shorts Beach Shorts With Elastic Drawstring Waist,40.0,413.24999999999994,57.0,Unranked(New),Simple Menswear,961.0465116279069
987,10.0,Men Slim Fit  Button Short-Sleeved Linen Guayabera Shirt Summer Beach Top,1600.0,1015.55,7.0,Unranked(New),Simple Menswear,1091.989247311828
988,9.0,Manfinity Nomadique Men Slant Pocket Bermuda Shorts,1000.0,1329.05,14.0,Unranked(New),Simple Menswear,1545.406976744186
989,10.0,Manfinity Hypemode Men's Ribbed Short Sleeve Polo Shirt,4500.0,1136.2,18.0,Unranked(New),Simple Menswear,1385.6097560975609
990,0.0,Men's Round Neck Casual Letter & Eyes Pattern Commuting T-Shirt,3100.0,825.55,7.0,Unranked(New),Simple Menswear,887.6881720430108
991,7.0,Manfinity Homme Men Pocket Patched Shirt & Drawstring Waist Shorts Set,0.0,1849.6499999999999,11.0,#10 Best Seller,in White Men Shirt Co-ords,2078.258426966292
992,0.0,Manfinity RSRT Men's Plus Size Summer Holiday Floral Printed Round Neck Short Sleeve Casual T-Shirt And Drawstring Waist Shorts Set,30.0,851.2,64.0,Unranked(New),Simple Menswear,2364.4444444444443
993,11.0,Manfinity Homme Men Striped Trim Polo Shirt,600.0,635.5500000000001,44.0,Unranked(New),Simple Menswear,1134.9107142857144
994,5.0,Manfinity Homme Men's Crown & Letter Print Short Sleeve T-Shirt,2800.0,336.3,56.0,Unranked(New),Simple Menswear,764.3181818181819
995,0.0,Manfinity Homme Men Color Block Trimmed Casual Daily Matching Short Sleeve Shirt,1400.0,1300.55,7.0,Unranked(New),Simple Menswear,1398.4408602150538
996,0.0,Men's Short Sleeve Plus Size T-shirt With Simple Letter Print And Round Neck,500.0,949.0500000000001,12.0,Unranked(New),Simple Menswear,1078.465909090909
997,6.0,ROMWE Street Life Men Alien & Slogan Graphic Y2k T-Shirt,1900.0,939.5500000000001,13.0,Unranked(New),Simple Menswear,1079.942528735632
998,0.0,Manfinity Homme Men Random Colorful Striped Shirt & Drawstring Waist Shorts Without Tee,800.0,1633.0500000000002,7.0,Unranked(New),Simple Menswear,1755.9677419354841
999,5.0,"Men's Summer Casual Drawstring Waist Letter Printed Shorts, Black & Dark Blue & Grey",400.0,1851.55,7.0,Unranked(New),Simple Menswear,1990.9139784946237
1000,9.0,Manfinity Homme Men Striped Trim Polo Shirt & Drawstring Waist Shorts,0.0,1723.3,11.0,#4 Best Sellers,in Men Polo Co-ords,1936.2921348314608
1001,4.0,Manfinity Men's Drawstring Waist Beach Shorts With Diagonal Pockets,0.0,1015.55,7.0,#6 Best Seller,in Patched Men Beach Shorts,1091.989247311828
1002,0.0,Manfinity ZONE917 White Knitted Plus Size Men's Round-Neck Short Sleeve T-Shirt,0.0,1015.55,12.0,#3 Best Seller,in White Men Plus Size T-Shirts,1154.034090909091
1003,0.0,Men's Plus-Size Letter Print Short Sleeve T-Shirt,1000.0,949.0500000000001,12.0,Unranked(New),Simple Menswear,1078.465909090909
1004,6.0,Men's Summer Sporty Casual Letter Print Short Sleeve T-Shirt,100.0,512.05,40.0,Unranked(New),Simple Menswear,853.4166666666665
1005,0.0,Manfinity Homme Men Solid Drawstring Hooded Tee,400.0,508.24999999999994,57.0,Unranked(New),Simple Menswear,1181.9767441860463
1006,0.0,Manfinity RSRT Men Plus Size Tropical Letter Printed Oversized Drop Shoulder T-Shirt And Shorts Set For Summer,600.0,1784.1000000000001,19.0,Unranked(New),Simple Menswear,2202.5925925925926
1007,7.0,Manfinity Sporsity Men Slogan Graphic Two Tone Varsity Jacket,1700.0,1918.0500000000002,14.0,Unranked(New),Simple Menswear,2230.290697674419
1008,5.0,Manfinity Homme Men Striped Print Colorblock Polo Shirt,800.0,766.65,35.0,Unranked(New),Simple Menswear,1179.4615384615386
1009,9.0,"ROMWE Street Life Men's Vacation Alphabet & Palm Tree Print Woven Shorts, Suitable For Daily Wear In Spring And Summer",900.0,483.55,40.0,Unranked(New),Simple Menswear,805.9166666666666
1010,0.0,Manfinity NiteLyfe Men Knit Casual Straight Glitter Sequin Club Shorts Festival Baggy Reflective Rave Outfit Cool Plain Silver Party,200.0,1414.55,14.0,Unranked(New),Simple Menswear,1644.8255813953488
1011,0.0,Manfinity EMRG Men's Letter Print Drawstring Waist Shorts Sweat Plain Dark Red,0.0,930.05,13.0,#2 Best Seller,in Red Men Shorts,1069.0229885057472
1012,5.0,Men's Cartoon Print Short Sleeve T-Shirt And Shorts 2pcs/Set,5200.0,1061.15,39.0,Unranked(New),Simple Menswear,1739.5901639344265
1013,0.0,ROMWE Men Cotton Pocket Detail Stacked Jeans,2500.0,1754.6499999999999,38.0,Unranked(New),Simple Menswear,2830.0806451612902
1014,12.0,Manfinity Basics Men Summer Knitted Solid Color Casual Short Sleeve T-Shirt,600.0,1759.3999999999999,16.0,Unranked(New),Simple Menswear,2094.5238095238096
1015,0.0,"Manfinity RSRT Men's Striped Printed Round Neck Casual Tank Top, Summer",0.0,768.55,6.0,#5 Best Seller,in Blue Men Tank Tops,817.6063829787234
1016,6.0,Manfinity Bizwear Men's Solid Color Woven Shorts,400.0,1310.05,15.0,Unranked(New),Simple Menswear,1541.235294117647
